y uniforme	x esponenziale	x Cauchy_Lorenz	x gaussiana
0.917643	2.59186	4.58847	0.293779
0.863476	2.01121	2.28151	-0.174412
0.787953	2.0054	3.48196	0.506959
0.672243	1.48811	1.61318	0.802827
0.268871	0.324687	-1.11898	0.212962
0.976864	4.50948	60.7917	2.51107
0.5238	1.15022	0.400213	0.435113
0.829862	1.99447	2.7386	-1.21903
0.313389	0.392188	-0.83373	0.0586877
0.520099	0.882381	0.121616	0.457072
0.676738	1.24478	0.854754	-0.256672
0.472981	0.689958	-0.111715	-0.249133
0.482854	0.6747	-0.0584487	-0.391622
0.60004	0.924317	0.334158	0.129491
0.662491	1.39862	1.31696	-0.743699
0.594551	0.9165	0.321326	-1.33081
0.44414	0.696109	-0.356315	-0.530839
0.71473	1.75504	2.67701	0.0252137
0.494152	0.692564	-0.0194251	0.804715
0.703529	2.80294	25.2566	-0.696503
0.499628	0.807832	-0.00204647	-0.0837148
0.163901	0.190827	-4.77206	0.392313
0.433867	0.630568	-0.318712	0.0604315
0.440895	0.712016	-0.443311	-0.500133
0.507876	0.840125	0.0456114	0.145787
0.856821	2.04005	2.54268	1.05717
0.637568	1.59283	2.23698	-1.57338
0.503156	1.19102	0.0912883	0.588193
0.644989	1.03787	0.493277	-0.71722
0.212797	0.24942	-1.82706	0.49391
0.36306	0.453592	-0.470218	0.189595
0.818668	1.78721	1.86293	-0.140206
0.327001	0.396016	-0.604224	-0.861372
0.849635	2.32128	4.80436	1.36493
0.811776	2.00224	3.07626	-0.385964
0.422073	0.912369	-23.7669	-0.0466338
0.613575	0.99403	0.430149	-0.0861407
0.255383	0.305738	-1.23707	0.275387
0.674504	2.03839	5.63405	1.03637
0.472165	0.666515	-0.102102	0.318318
0.413346	0.533743	-0.280026	-0.232109
0.638657	1.02224	0.471743	0.792682
0.451417	0.809551	-0.573715	1.0943
0.358511	0.447894	-0.495422	0.383585
0.811208	1.87444	2.34451	0.159695
0.152868	0.165898	-1.91967	0.202149
0.116697	0.125574	-3.16298	-0.453331
0.342118	0.418948	-0.542433	0.0241164
0.337858	0.431698	-0.702282	0.871316
0.189672	0.229231	-4.99033	0.0609528
0.698087	1.6235	2.08449	0.453206
0.175479	0.21128	-8.63296	-0.144568
0.501927	3.26001	77.5978	-1.61188
0.436937	0.987164	-9.67863	-0.209994
0.34166	0.419288	-0.550593	-0.0680803
0.647299	1.04245	0.499358	-1.2138
0.404977	0.54736	-0.383087	0.315481
0.396551	0.505287	-0.337465	-0.450773
0.932142	2.69953	4.70654	1.40132
0.497212	0.879065	-0.0221612	-0.782346
0.759714	2.94451	27.3165	-0.918166
0.557382	0.81515	0.182324	-0.92133
0.839079	1.86491	1.96237	-0.917723
0.145815	0.16727	-6.20139	0.0750993
0.1317	0.142458	-2.56823	0.510107
0.418706	0.562566	-0.301537	0.563562
0.359181	0.501513	-0.874024	-0.408762
0.185308	0.215198	-2.62222	-0.402193
0.224897	0.284981	-4.40205	-0.570361
0.559402	0.819622	0.188813	0.580118
0.925136	2.60233	4.26124	-0.118635
0.576083	0.866337	0.251212	-1.09217
0.531337	0.870946	0.159798	0.0299937
0.448245	0.737692	-0.404495	0.966999
0.151222	0.164651	-2.0398	0.0164985
0.494546	0.69371	-0.0181478	-1.08615
0.66525	1.30706	1.03262	0.708016
0.690598	1.52423	1.68245	-0.52867
0.286025	0.423931	-239.486	-0.533205
0.277501	0.329022	-0.902691	0.113089
0.701947	2.20822	7.44768	-0.295394
0.406811	0.744658	-2.53185	-0.265532
0.142565	0.155859	-2.46805	0.19275
0.408403	0.526452	-0.299381	0.00448262
0.341775	0.503966	-1.76794	-0.517563
0.437659	0.900581	-2.40393	0.164814
0.076162	0.0803336	-6.13689	-0.140126
0.490797	0.677712	-0.0293391	-1.1549
0.219467	0.247812	-1.21417	-0.189653
0.0721052	0.0769657	-14.8149	0.251208
0.580337	1.74183	3.44041	-1.09112
0.654246	1.15782	0.697455	-1.41864
0.179174	0.207954	-2.95522	-0.323838
0.492728	1.07037	-0.153782	0.783568
0.571073	0.867607	0.246033	-0.414551
0.338073	0.46149	-1.03442	0.521608
0.335528	0.451499	-0.977381	-0.750311
0.634102	1.04502	0.507427	0.778026
0.429735	0.731428	-0.763624	0.0606333
0.398219	0.52064	-0.366728	0.904106
0.741007	1.50423	1.37369	0.563973
0.649461	1.04829	0.507397	-1.44425
0.374978	0.557052	-0.999251	0.725061
0.482535	0.892224	-0.185357	-1.11629
0.479956	0.850341	-0.178343	-0.0895151
0.68095	1.25213	0.86423	0.313504
0.233944	0.266814	-1.11535	-0.110867
0.119818	0.129159	-3.05487	-0.226157
0.509538	0.713026	0.0300631	-0.568422
0.628772	1.52963	1.94361	-0.925819
0.183059	0.210817	-2.43664	0.541677
0.467907	0.768887	-0.220341	-0.432635
0.567962	1.4091	1.42369	1.04323
0.614559	0.957405	0.381401	-0.143888
0.528754	1.39777	1.05596	0.764394
0.666148	1.106	0.590408	0.285251
0.470271	0.63775	-0.094913	0.0924508
0.834261	1.8139	1.8081	-0.250999
0.598411	0.980572	0.403832	0.593695
0.737539	1.44991	1.22022	0.354247
0.612022	0.954852	0.377288	0.736604
0.495878	0.997834	-0.0583647	0.344426
0.811855	1.93158	2.6434	1.43393
0.485873	1.05909	-0.329605	-0.179025
0.501166	1.46783	0.113281	-1.31178
0.537341	0.798552	0.132632	-0.844444
0.503693	1.03676	0.054462	-0.729271
0.333192	0.408224	-0.598518	-0.722975
0.638436	1.78013	3.47208	-1.32747
0.819857	2.64361	11.1371	0.0812533
0.566829	1.74371	3.45552	0.489023
0.542851	0.834633	0.167912	1.14055
0.566556	0.870536	0.242257	-1.08616
0.492037	0.900584	-0.0756588	-0.556068
0.487452	0.798197	-0.0766471	0.377392
0.273525	0.322242	-0.905858	-0.346727
0.408588	0.671864	-1.0032	-0.490571
0.220099	0.264629	-2.14721	-0.285609
0.341818	0.447669	-0.764959	0.187717
0.409455	0.650781	-0.798462	-0.870646
0.215733	0.243655	-1.26766	-0.282413
0.479488	0.676875	-0.0733602	0.0247001
0.325142	0.413809	-0.799458	-0.177192
0.612255	0.947668	0.368368	0.912774
0.44488	0.6605	-0.275871	-0.0591541
0.103197	0.111265	-4.66213	0.100744
0.882892	2.2989	3.57561	0.201854
0.539585	0.791424	0.133648	-0.112177
0.88624	2.4273	4.52546	0.97497
0.282123	0.331766	-0.820389	-0.557858
0.514833	0.761474	0.0556315	-0.251614
0.176013	0.204002	-3.10139	-0.0102006
0.861362	2.27898	4.05976	2.043
0.212759	0.241507	-1.3646	0.272835
0.322093	0.39107	-0.644153	0.100464
0.221365	0.255035	-1.38889	0.17936
0.51184	1.02122	0.143463	0.0858545
0.587535	0.967895	0.377457	-1.11424
0.367601	0.584646	-1.99223	-0.40863
0.481888	1.47744	-6.51761	0.0742962
0.499046	0.743129	-0.0038659	0.393727
0.623126	1.79043	3.66407	-1.35064
0.420176	0.56768	-0.301042	-0.984473
0.709529	1.30399	0.923651	1.0431
0.435171	0.947559	-5.55802	0.332535
0.322036	0.466298	-2.29015	-0.403105
0.65261	1.05745	0.520117	-0.887527
0.334651	0.502338	-2.53044	0.614532
0.365911	0.505407	-0.744443	0.22444
0.662769	1.19006	0.754509	0.0178624
0.364031	0.462571	-0.501655	-0.464236
0.037492	0.0382685	-9.12172	-0.170288
0.625098	1.69031	2.8884	-1.59874
0.413902	0.584677	-0.404075	0.548335
0.296878	0.35282	-0.748344	-0.0524027
0.603678	0.929658	0.342589	0.0684282
0.38159	0.607372	-1.43791	0.955097
0.767376	1.45941	1.1185	-1.39741
0.618794	1.18289	0.772177	-0.585619
0.00911329	0.00915556	-35.3321	0.105072
0.698741	1.27731	0.886456	0.957172
0.986306	5.19532	141.89	0.0148679
0.639737	1.42005	1.44868	0.586741
0.679548	1.1383	0.633119	0.647013
0.426747	0.771972	-1.21974	-0.495502
0.262633	0.324819	-1.45631	-0.428056
0.334649	0.461555	-1.16952	-0.626848
0.870141	2.30467	4.01132	1.88342
0.2482	0.319878	-3.01988	-0.365179
0.479934	0.890446	-0.220598	-0.885934
0.241969	0.277283	-1.05814	-0.11068
0.610336	2.09171	7.38536	-1.50943
0.197145	0.224756	-1.73209	-0.222831
0.076683	0.0805058	-5.17031	-0.378704
0.808314	1.7063	1.644	-0.178467
0.15935	0.174743	-1.96541	0.235516
0.471964	0.854517	-0.291749	0.965213
0.205299	0.230557	-1.36526	-0.212574
0.749644	1.44137	1.14556	-1.60668
0.417597	0.675318	-0.746777	0.50494
0.362396	0.473139	-0.581687	0.799502
0.382278	0.543219	-0.683296	0.111918
0.499214	0.69788	-0.00254668	0.305696
0.739361	1.573	1.62474	0.395642
0.611003	0.959748	0.383141	-0.864578
0.324729	0.407606	-0.74401	0.829451
0.312634	0.464433	-4.47538	-0.794772
0.592024	1.05136	0.504657	0.582545
0.529402	1.72838	2.90554	-0.705185
0.168619	0.190393	-2.42716	0.254884
0.600344	0.919566	0.328872	0.088318
0.507157	0.770148	0.030252	-1.13421
0.189558	0.230995	-6.38235	-0.315067
0.764053	2.08965	4.62363	-0.627048
0.0578189	0.0607927	-15.8959	0.168693
0.268808	0.313406	-0.893794	-0.36502
0.510481	1.14429	0.215635	1.10534
0.74288	2.33228	8.36137	-0.886392
0.163817	0.180806	-1.98028	-0.070721
0.284274	0.372732	-1.75513	-0.395985
0.560606	0.839526	0.206195	0.825008
0.553968	0.908851	0.255018	-1.04243
0.61698	1.29034	1.04975	-0.920227
0.58268	1.92222	5.27032	0.627682
0.396187	0.690128	-2.17705	0.446081
0.661422	1.52718	1.81858	-0.779136
0.281103	0.348006	-1.14709	0.356937
0.38669	0.554987	-0.673404	-0.0649912
0.256021	0.341956	-4.56941	-0.487506
0.601098	0.920575	0.330499	0.560832
0.709381	1.59442	1.8838	0.401246
0.702635	1.27	0.861	0.502981
0.432803	0.705169	-0.558992	0.473961
0.590693	1.24497	0.917706	0.527076
0.817951	2.04897	3.28737	0.0282309
0.374399	0.518313	-0.667748	-0.155121
0.641423	1.05114	0.515116	1.11653
0.388739	0.499282	-0.386736	0.0252296
0.779035	1.74525	2.05784	-0.463911
0.546353	2.38856	15.4619	-1.45171
0.70454	1.23616	0.78331	-0.587076
0.597818	1.54025	2.06308	1.15349
0.204003	0.260474	-32.8532	-0.260508
0.480668	0.713262	-0.0827855	0.813031
0.375708	0.580105	-1.2893	0.274057
0.107291	0.116449	-4.89624	-0.379054
0.686661	1.16134	0.665993	-1.34546
0.174301	0.205561	-4.62691	-0.33033
0.62041	1.10434	0.610658	-0.190564
0.370875	0.496005	-0.587256	-0.223913
0.277091	0.327554	-0.890565	-0.595777
0.720986	1.50831	1.48256	-0.940787
0.67527	2.06471	5.94993	-0.134586
0.714373	1.62814	2.00656	1.02202
0.456328	0.613637	-0.141581	0.831582
0.363525	0.46473	-0.518952	0.0533522
0.705793	1.81968	3.18182	0.451158
0.368857	0.543609	-1.05462	0.314947
0.682226	4.48959	802.26	-2.40655
0.181701	0.216386	-4.57189	0.171063
0.382911	0.659713	-3.02265	-0.57202
0.924638	2.81034	6.54315	-0.598197
0.576782	0.861698	0.247701	-0.0798331
0.861129	2.07711	2.66749	0.812761
0.698686	1.71875	2.59111	0.948655
0.401322	0.672365	-1.35187	0.689155
0.82527	1.74533	1.63791	1.76192
0.488341	0.706745	-0.0442564	0.453558
0.341436	0.493298	-1.48804	-0.0317041
0.629263	1.12618	0.650737	0.219516
0.357468	0.455151	-0.547419	0.759046
0.317441	0.431797	-1.38575	0.121686
0.450647	0.811847	-0.601865	0.592136
0.137734	0.155715	-5.42284	0.37908
0.381302	0.535487	-0.651285	0.72033
0.953623	3.83535	31.6101	0.12623
0.571936	0.855713	0.236327	1.03215
0.745129	1.4331	1.14107	1.62602
0.339232	0.538205	-5.08742	-0.590311
0.398869	0.626151	-0.913588	0.746851
0.63242	1.38426	1.33376	0.510652
0.546489	1.01298	0.350359	0.219377
0.357662	0.494272	-0.840406	-0.430211
0.905153	2.36155	3.29702	0.902853
0.256763	0.339002	-3.54977	-0.693081
0.493696	1.073	-0.132225	-0.999823
0.259718	0.325768	-1.72843	-0.285184
0.58044	0.894214	0.283791	-0.304296
0.744251	1.41582	1.09734	0.32879
0.263623	0.360156	-5.72771	0.510443
0.211689	0.245378	-1.66256	-0.48083
0.692812	1.32396	1.01596	-0.383705
0.527182	0.976876	0.223347	0.73186
0.609558	1.09956	0.600253	-0.30993
0.573446	1.09377	0.551877	-0.555488
0.618028	1.06072	0.533589	-0.375066
0.43089	0.764941	-0.959022	0.636486
0.391222	0.501698	-0.371932	-0.308006
0.523151	1.2705	0.610772	0.293991
0.875825	2.08708	2.43724	0.261688
0.555724	1.43662	1.48622	0.513818
0.478685	0.799039	-0.147428	0.457061
0.526579	1.17183	0.463701	-0.504264
0.700277	1.21052	0.739056	-0.190931
0.601282	0.934659	0.347126	0.428671
0.7255	1.29305	0.857344	-0.412987
0.721349	2.73242	20.5814	0.634968
0.589526	2.30015	12.0706	1.15858
0.453217	0.618498	-0.161868	-0.090185
0.706359	1.22834	0.763513	-0.750215
0.286383	0.406409	-5.19134	-0.496187
0.780196	1.6412	1.62017	0.157426
0.85294	2.07213	2.79424	1.66956
0.414585	0.594266	-0.426817	-0.83823
0.366919	0.495797	-0.652414	-0.273779
0.0918007	0.0978311	-4.86281	0.233127
0.470505	0.848095	-0.303836	0.805005
0.11479	0.122127	-2.71804	-0.0443657
0.625365	0.991785	0.429214	-0.77398
0.586458	0.91786	0.315732	-0.0331176
0.701018	1.2591	0.840062	-0.305831
0.545975	0.876334	0.206786	0.335474
0.488324	0.847113	-0.0900941	-0.488487
0.489226	0.689668	-0.0371134	-0.607143
0.50486	0.829431	0.0277754	0.152906
0.170427	0.18754	-1.74894	-0.0394312
0.660106	1.80583	3.50381	-0.504844
0.314374	0.395738	-0.852832	0.601498
0.612055	1.4146	1.47472	1.5087
0.163692	0.184266	-2.54602	-0.134307
0.473019	0.687222	-0.109842	0.731204
0.642891	1.38787	1.32654	-0.144808
0.911076	2.73106	6.57429	0.605777
0.840951	1.84207	1.84604	-0.680095
0.644779	1.2668	0.958091	-1.32989
0.496563	0.722997	-0.012961	-0.509846
0.342421	0.57473	-65.5194	0.677762
0.715118	1.25908	0.808951	-0.778594
0.513321	2.29354	10.7861	-1.41283
0.753908	1.41785	1.06521	0.433248
0.617255	1.11331	0.627518	-0.520984
0.381954	0.486966	-0.408926	0.430181
0.319355	0.49786	-11.9779	-0.553362
0.553303	0.811301	0.172792	0.295821
0.581442	1.04836	0.487261	-0.202757
0.427526	0.665122	-0.495313	-0.0924698
0.606952	1.74703	3.39808	0.048039
0.128606	0.142622	-4.38817	-0.313803
0.545275	0.879267	0.207423	0.268287
0.0533145	0.0558025	-16.477	-0.259326
0.812495	1.6908	1.55423	-0.213512
0.522577	1.82368	3.51147	0.525517
0.899214	2.78332	8.28339	0.510486
0.614288	1.16021	0.722497	-0.410803
0.112283	0.120559	-3.3458	-0.404878
0.623425	1.70224	2.97964	-1.1515
0.335951	0.471464	-1.30163	0.776189
0.76525	1.79919	2.45812	-1.18642
0.599131	1.11537	0.625348	-1.09337
0.469794	0.650102	-0.103868	-0.824956
0.499108	0.70687	-0.00302482	0.133129
0.410778	0.850601	-31.5648	0.175694
0.358249	0.446402	-0.491108	-0.344698
0.26948	0.348895	-2.01678	-0.338289
0.378883	0.500702	-0.499023	0.0873596
0.654062	1.54669	1.93703	0.429513
0.512734	0.74554	0.0453173	-0.0980345
0.577216	0.927244	0.315689	-0.73238
0.274958	0.352955	-1.68023	-0.454251
0.43996	0.760798	-0.64704	0.777273
0.308971	0.381992	-0.817906	0.607787
0.576824	0.93063	0.319032	0.79978
0.646983	1.35454	1.20816	-0.719121
0.587573	0.916516	0.315313	-1.33061
0.812271	2.45355	7.86771	1.07028
0.413052	0.548306	-0.314087	0.951816
0.172938	0.191458	-1.79833	-0.547938
0.407666	0.647663	-0.825589	-0.678159
0.283047	0.333067	-0.815697	0.602315
0.518399	1.61769	1.74188	1.14505
0.335703	0.44607	-0.901119	0.495862
0.600238	1.02296	0.466221	-0.34468
0.303844	0.372742	-0.828522	0.202431
0.880257	2.17356	2.81769	0.736718
0.35813	0.47504	-0.665287	-0.29137
0.627556	1.21767	0.850217	-0.0622672
0.227542	0.287809	-3.88562	-0.472098
0.193666	0.223633	-2.09523	-0.303198
0.806943	1.6672	1.5164	0.431443
0.25796	0.308436	-1.18796	-0.75176
0.517027	1.10114	0.263675	0.0132873
0.345007	0.570124	-10.7083	0.158716
0.185772	0.217025	-2.83846	0.354136
0.47577	0.776112	-0.154488	-0.0296842
0.546665	1.55051	1.9801	0.141394
0.671933	1.28312	0.956495	1.52278
0.837641	1.83883	1.87073	1.52535
0.452578	0.872	-0.835678	-0.221886
0.435876	0.635636	-0.310527	0.409651
0.444866	0.846506	-0.997117	-1.06045
0.477203	0.715173	-0.102772	1.07863
0.275269	0.399687	-591.671	0.543149
0.485125	1.43716	-2.88983	-0.889737
0.515359	1.64499	1.7382	0.388822
0.173064	0.191445	-1.78063	-0.484622
0.626054	1.14611	0.691369	-0.43158
0.784643	1.84294	2.4896	-1.40893
0.576641	0.985634	0.387252	0.760316
0.600485	1.23906	0.908342	0.904243
0.609856	0.972446	0.399266	0.229418
0.566187	1.34541	1.17904	-0.552858
0.481659	0.986578	-0.323408	-0.196706
0.884777	2.20779	2.9122	1.59345
0.424337	0.626627	-0.411181	-0.803633
0.868162	2.79744	11.1469	-0.437765
0.563924	1.08562	0.515504	0.628011
0.355722	0.525017	-1.34984	-0.609801
0.567894	0.885487	0.258423	0.278382
0.584402	0.953581	0.355834	-0.0329695
0.406483	0.528061	-0.317582	0.924698
0.533299	1.01717	0.297137	-0.447828
0.280928	0.348008	-1.15477	0.342478
0.466934	0.960844	-0.715192	0.806772
0.504319	0.942048	0.0414813	0.655169
0.665061	2.30149	10.123	0.424072
0.415705	0.690842	-0.916049	0.770029
0.653036	1.32618	1.11014	0.374884
0.265494	0.315438	-1.04202	-0.507923
0.635451	1.33931	1.17959	0.547984
0.430117	0.603064	-0.294386	0.914769
0.286894	0.341324	-0.834401	0.0764042
0.296358	0.444028	-22.2039	-0.305955
0.567383	1.36126	1.239	1.04247
0.700657	1.3957	1.19481	0.0248339
0.306182	0.45255	-5.35686	0.497444
0.416122	0.555401	-0.306016	-0.18332
0.436392	1.01662	-36.2606	-0.969372
0.349919	0.473575	-0.829055	-0.564134
0.463866	0.783259	-0.287109	0.810312
0.34611	0.42484	-0.525152	-0.541219
0.517678	1.3257	0.632138	-0.656334
0.283941	0.367265	-1.55668	-0.716749
0.655555	1.45876	1.5544	0.600697
0.519018	0.950566	0.155419	0.687665
0.486337	0.917942	-0.155016	0.0193035
0.634694	1.22187	0.85545	-0.484614
0.122705	0.136988	-6.6482	-0.245409
0.453467	1.15593	-22.2901	1.04395
0.491112	0.750208	-0.0407657	-0.188169
0.303038	0.363446	-0.737605	-0.142097
0.601984	1.57035	2.22067	-0.87389
0.639186	1.02907	0.481791	-0.339772
0.521965	1.06884	0.278059	-0.268436
0.297453	0.372654	-1.01489	0.133325
0.49113	0.901601	-0.0858874	-0.539516
0.378124	0.591741	-1.35813	-0.129837
0.391779	0.506885	-0.383164	0.560833
0.563862	1.25337	0.886404	0.195348
0.101583	0.109467	-4.83568	-0.205435
0.526807	0.772289	0.0938897	0.526833
0.152519	0.171916	-3.28083	-0.204789
0.501852	0.706877	0.00610936	-0.134324
0.56824	0.895652	0.268984	0.227776
0.58525	0.902961	0.298151	1.3227
0.766142	1.51842	1.29316	-0.235504
0.862606	2.05818	2.53598	0.806551
0.486613	0.687689	-0.0469256	-0.835988
0.577747	1.76189	3.61601	1.51009
0.350588	0.434547	-0.522666	-0.8819
0.723874	1.34001	0.971454	1.13993
0.347723	0.577321	-9.86724	0.668496
0.170835	0.191211	-2.09293	-0.116284
0.321157	0.448627	-1.62638	-0.628173
0.237264	0.272438	-1.12796	0.0660842
0.341033	0.421975	-0.576309	-0.384242
0.473758	1.12245	-1.25782	0.997407
0.747577	1.3769	0.985493	1.3682
0.843201	2.0144	2.63535	0.863926
0.595743	1.56645	2.20802	-1.3187
0.466737	0.759287	-0.220046	-0.0875569
0.747092	1.38698	1.01212	0.578014
0.648843	1.10104	0.594961	-1.24152
0.430736	0.879983	-3.08324	0.67122
0.502361	1.55325	0.309005	-0.899793
0.733865	1.38474	1.05288	0.155712
0.16427	0.179638	-1.78156	0.526532
0.183526	0.218597	-4.32393	0.055746
0.825409	1.7516	1.65952	0.290823
0.345026	0.454698	-0.760294	0.319621
0.0922691	0.0968073	-3.35266	-0.0213142
0.188473	0.21623	-2.11373	0.442717
0.0564187	0.0597732	-111.987	-0.0356433
0.363655	0.581714	-2.35334	-0.883944
0.367016	0.623194	-4.80152	0.169928
0.474626	1.28007	-3.54545	0.616656
0.584314	0.878528	0.271953	-0.808304
0.459042	0.741057	-0.273648	-0.224067
0.636971	1.01338	0.459154	-1.08907
0.753464	1.55698	1.48688	0.414246
0.813398	2.28113	5.47921	-0.165817
0.564505	1.46185	1.63926	0.884539
0.887305	2.20079	2.8073	0.0588642
0.266881	0.311537	-0.918304	0.301008
0.710033	1.66517	2.21516	0.442382
0.713103	1.48631	1.44076	0.428114
0.397158	0.76144	-9.38443	0.0621424
