y uniforme	x esponenziale	x Cauchy_Lorenz	x gaussiana
0.578765	1.2574	0.398369	0.107472
0.479608	0.964875	-0.83645	0.10416
0.507602	1.10159	1.84355	0.00832156
0.465486	0.972807	-0.12945	-0.0204448
0.49032	0.970917	-13.7576	0.120369
0.515187	1.09991	1.12748	-0.0103944
0.496629	1.00684	1.62971	0.0513832
0.556505	1.15636	1.46725	0.078719
0.433812	0.872484	5.46472	-0.120078
0.531246	1.0947	-0.126528	0.0474255
0.493134	1.02809	2.02632	0.0408497
0.495612	0.92481	-1.07271	0.0684556
0.496767	0.968005	0.684844	0.00534307
0.473731	0.977914	0.247866	0.127958
0.465515	1.00074	2.49682	-0.00135591
0.454671	0.80042	-1.19263	0.0950246
0.517681	1.04195	-3.45759	-0.0122886
0.483231	0.978958	-2.56758	-0.0088815
0.519369	0.971845	-0.0541716	0.0064666
0.524824	1.03749	0.661738	-0.157858
0.466534	0.906021	-2.51018	0.145405
0.504786	0.97167	-0.971374	-0.0483429
0.509106	0.967387	0.370866	-0.0348944
0.502385	1.0268	0.349427	0.0635571
0.457484	0.867802	-7.61047	0.0402743
0.509883	0.980325	-0.213643	-0.0791194
0.461729	0.925179	1.2392	-0.0393355
0.526932	1.08368	-0.147535	0.0820815
0.543753	1.05189	0.483948	-0.0509698
0.490637	0.979118	0.0219041	0.146013
0.522824	1.15858	2.8678	0.0866771
0.471583	0.908584	1.77894	-0.0544407
0.484702	0.931266	-0.277768	-0.0300624
0.566158	1.14373	0.451967	0.00852944
0.464716	0.965991	1.63485	-0.0406458
0.505459	1.06424	-0.604352	0.163133
0.515089	1.02729	0.399064	-0.0744429
0.531115	1.08179	0.895538	-0.159207
0.526833	1.10538	5.12988	-0.0277101
0.538332	1.17145	2.85907	0.127761
0.486518	0.945359	-0.0875082	-0.0876747
0.546471	1.14336	0.81926	-0.0567485
0.438239	0.859009	-0.688232	0.0733077
0.537469	1.05118	0.505033	-0.0305354
0.481074	0.898535	-1.25631	0.0851415
0.552425	1.16523	-3.11603	-0.0077891
0.472369	0.925548	-89.4103	0.0849335
0.546654	1.12382	0.776478	0.23159
0.517145	1.00561	-0.0532799	-0.0673987
0.533524	1.16855	3.20873	-0.145156
0.533943	1.05834	1.20141	0.135133
0.567399	1.14276	-21.6477	0.00843319
0.497431	1.02754	0.837175	-0.106238
0.485975	0.870494	-0.976131	0.0945899
0.528068	1.18766	-0.735316	0.185956
0.472353	0.957328	1.60007	-0.0170746
0.509148	1.14949	4.46027	0.0882412
0.447137	0.783395	-0.594223	-0.01524
0.541536	1.18749	0.150867	0.0121688
0.530883	1.03763	-0.268931	0.0837958
0.516405	1.00726	0.0290843	-0.0166964
0.487203	0.933895	0.204138	0.0655302
0.426294	0.762926	-28.6573	0.000176651
0.49685	0.948614	-0.798918	-0.113275
0.524782	1.12254	2.05297	0.169132
0.533073	1.11591	-0.294084	0.115631
0.565118	1.30735	10.9386	-0.142463
0.53858	1.0747	7.56652	-0.209055
0.488089	1.03298	3.86447	0.0857878
0.474406	0.929028	-8.35119	-0.122207
0.519464	1.01535	-0.243221	-0.189139
0.521004	0.985779	0.374249	0.0172703
0.517312	1.0423	0.718522	-0.211695
0.551869	1.27661	2.36996	-0.0192908
0.52951	0.994319	0.34333	-0.0529099
0.500006	0.988749	-4.19673	0.011243
0.531752	1.17798	0.84154	0.0457647
0.477566	0.955182	-2.71129	-0.0155907
0.536383	1.09377	1.06782	-0.102063
0.488943	0.950059	-0.908211	0.0965658
0.462345	0.865919	-3.4094	-0.0709827
0.527661	1.07187	0.883077	-0.142084
0.506579	1.02521	-0.0310192	-0.240073
0.457359	0.887771	-10.7214	0.125411
0.497171	0.933116	-3.47672	-0.0634811
0.517182	1.03147	0.437884	0.169766
0.468565	0.894	6.75412	0.132068
0.471891	0.955984	-0.397932	-0.0347654
0.509156	1.01857	-0.578632	-0.0104384
0.497016	1.02972	-30.5237	0.0138122
0.49157	0.940042	-1.25977	-0.00661444
0.449349	0.808988	-6.40446	-0.0865181
0.515953	1.10322	1.14281	-0.00944141
0.513094	0.992481	-1.01231	0.144338
0.556566	1.1614	2.14927	-0.0397636
0.491998	1.00163	3.04132	-0.027834
0.532018	1.09359	1.14961	-0.0171233
0.527757	1.06855	-0.116771	0.125309
0.489432	0.994741	1.88457	-0.135778
0.535022	1.12507	2.30177	-0.063405
0.512868	0.988184	-0.132424	-0.0388558
0.443315	0.868107	1.34795	-0.042972
0.51631	1.03638	0.370023	-0.0564854
0.506168	1.01096	6.33905	-0.0522939
0.56153	1.36831	46.905	-0.113067
0.487792	0.996002	-0.469661	-0.0172602
0.571145	1.1575	0.400554	-0.115459
0.547594	1.129	1.13198	-0.0464946
0.527175	1.1749	1.90155	-0.036618
0.542857	1.17049	3.01111	-0.0411084
0.485416	0.967396	-4.14801	0.0685637
0.539886	1.14783	-0.0866052	-0.168981
0.485943	0.956423	0.440745	-0.0299311
0.523943	1.08833	-1.97997	-0.200849
0.550051	1.05812	1.06592	0.00581109
0.528276	1.05059	1.14996	-0.039424
0.473951	0.983944	3.14977	-0.134058
0.512557	1.01329	-0.237241	0.00955819
0.499531	0.932366	-0.689049	0.0984557
0.491043	0.960842	0.138582	-0.165109
0.502492	1.00715	-5.69976	0.0536986
0.490772	0.951555	-1.69999	0.0190952
0.558181	1.15996	0.953713	0.174628
0.540101	1.25376	5.57578	0.0548265
0.495419	1.00332	4.01005	0.134446
0.51791	1.08314	1.31684	-0.0329434
0.508651	0.981367	-2.11169	0.143219
0.553773	1.18958	1.53037	0.0201997
0.418719	0.771248	-0.751129	-0.0637643
0.539412	1.07272	0.599085	-0.132994
0.51258	1.04521	2.99705	0.186825
0.561755	1.10262	-0.0399628	0.152159
0.502273	0.930334	-0.130422	0.270126
0.517894	1.05192	0.271004	-0.105874
0.513454	0.984474	0.391575	0.0759385
0.50227	0.940962	-0.159475	0.216199
0.483805	0.913128	-0.967439	0.181083
0.446393	0.797121	-5.08013	-0.0805289
0.581642	1.21492	-0.536278	-0.199794
0.481403	0.918465	-1.33785	0.0549737
0.465014	0.879531	-3.35876	-0.110923
0.483798	0.997707	-0.973612	0.0779698
0.511628	1.00624	-1.03369	0.0158105
0.424627	0.845856	0.195274	0.0694448
0.489898	1.00023	10.0761	0.0374573
0.502471	0.964707	-0.556727	0.0989422
0.44143	0.862836	-1.32807	-0.0406471
0.480518	0.937852	-3.62358	0.0260266
0.455268	0.859995	8.57888	0.0444142
0.528051	1.103	0.602659	0.00249203
0.484199	0.861938	-0.996158	0.20642
0.476655	1.01477	0.805038	-0.00387816
0.553439	1.08536	0.853717	-0.00533448
0.571455	1.27243	2.4898	0.0770081
0.432012	0.787849	-0.0792085	0.00570573
0.437708	0.807219	-5.17304	0.0439283
0.517122	1.14107	0.988622	-0.166238
0.513051	1.03348	1.37343	-0.069527
0.541854	1.0262	0.391961	0.0240694
0.495716	1.05946	35.4818	-0.0464812
0.526492	1.04827	-15.402	-0.103046
0.499037	1.0185	3.12194	-0.167574
0.483782	0.886947	-6.07274	0.0248579
0.462547	0.884099	-0.693978	0.101924
0.588449	1.25282	4.86012	-0.0223429
0.559991	1.26771	9.35581	0.0530869
0.571278	1.26094	2.52901	0.0511961
0.484552	0.941082	0.0124984	-0.0461526
0.488069	0.899172	-0.366217	0.000821917
0.531619	1.15421	7.01743	-0.0810803
0.523793	0.991911	-1.64949	-0.160796
0.5394	1.21447	9.93416	-0.0463587
0.452236	0.789324	-4.22341	-0.0510505
0.467688	0.872754	-1.28816	0.0963705
0.501474	0.973338	-4.74652	0.000765424
0.505108	1.02682	8.16045	0.0508111
0.525465	1.10376	-0.165553	0.0850079
0.465142	0.817075	-4.59134	-0.100135
0.502083	1.07489	1.53434	0.20566
0.481251	0.955581	-2.64963	0.04054
0.457913	0.860538	-2.26263	-0.0320609
0.501412	1.00496	-463.171	-0.0961514
0.490098	0.990643	-0.108216	0.070844
0.482366	0.989014	3.11341	-0.08705
0.505577	1.06721	2.18449	-0.151725
0.51391	0.992784	-3.65072	0.0235545
0.488005	0.961628	0.754495	0.0563416
0.513535	0.973186	-0.369145	-0.126918
0.502679	0.978015	0.10978	0.0574187
0.501713	0.941661	-0.12989	-0.120491
0.44978	0.89088	0.0847095	0.0772047
0.528169	1.12091	0.893141	-0.0876622
0.446239	0.771372	-1.14315	-0.0832577
0.539427	1.24005	14.2205	-0.132886
0.436552	0.860993	-0.866343	-0.0871594
0.517962	1.01596	0.6261	0.00770827
0.512835	0.980062	0.0499825	-0.0666168
0.463251	0.929464	-1.67978	-0.0248954
0.494459	1.0107	-2.57197	-0.0643919
0.515051	1.12042	1.5819	0.058179
0.437549	0.825191	-35.2667	0.130399
0.509215	0.980632	0.413273	-0.0532679
0.504688	1.07327	0.350956	-0.0231769
0.496347	0.971064	-3.34669	-0.100665
0.545106	1.05181	0.182533	0.0277956
0.48362	0.926657	0.0477892	0.0770469
0.515705	1.06329	2.6306	-0.214916
0.510066	1.14731	7.33295	-0.0825399
0.543194	1.087	0.543746	0.0433425
0.445649	0.854094	-0.0915033	-0.184902
0.517674	1.11312	1.49912	0.208985
0.464438	0.819755	-1.01777	-0.0700845
0.477974	0.976537	-5.51945	0.145045
0.472181	0.988344	-2.60121	0.0773895
0.479054	0.936137	0.907648	0.0676122
0.468612	0.956317	-4.05342	-0.353694
0.591781	1.27019	1.6596	0.142517
0.494782	0.9367	-0.178421	-0.000863761
0.545398	1.12118	0.960168	-0.158962
0.515743	1.11549	-5.68425	0.10238
0.533003	1.17696	1.3626	-0.00603414
0.498888	1.04976	1.1707	0.10327
0.500329	0.978848	0.500391	-0.0107942
0.478266	0.92887	3.55322	-0.109856
0.458163	0.859418	-11.7455	0.0276761
0.455175	0.890903	-1.41655	0.101537
0.458703	0.85866	-1.22316	-0.0351822
0.445361	0.811087	-1.2226	-0.0827403
0.496169	1.04005	1.94367	-0.105827
0.543115	1.13088	1.47591	-0.191513
0.471971	0.899888	-0.0275218	-0.0129108
0.492604	1.0425	0.768028	0.0457406
0.52477	1.14639	4.6459	-0.0635759
0.516723	1.09074	-0.236421	-0.00245875
0.515714	0.966401	-0.373987	0.0296241
0.503805	1.08024	-0.386713	0.130747
0.489187	0.911871	0.050487	-0.0534296
0.472486	0.844665	-0.164368	-0.0565851
0.509371	1.10184	-0.148653	-0.101574
0.415035	0.738309	-1.37248	0.148653
0.472935	0.893479	-0.286747	-0.0704663
0.499484	0.958506	-0.104323	0.0171623
0.488164	0.989487	0.342622	0.160148
0.460837	0.818985	-1.01298	0.0561347
0.530839	1.05832	0.278056	-0.0504563
0.5017	1.02534	0.0894865	0.203341
0.497191	0.953917	-4.33233	-0.0422793
0.562629	1.21716	-6.50665	-0.124653
0.454224	0.77863	-1.18026	0.0169451
0.57251	1.22203	1.42613	-0.0930544
0.487728	0.922262	-3.61097	0.146211
0.499291	0.968254	0.541029	-0.137978
0.478304	0.99645	3.03013	-0.130167
0.501366	0.975612	-1.2855	0.0556594
0.465698	0.980677	2.22227	-0.250667
0.539941	1.16523	1.94469	-0.02965
0.551759	1.12065	0.0110924	-0.154637
0.48267	1.0692	3.87746	0.0560389
0.482346	0.872886	-0.306294	-0.133467
0.4789	0.889774	-0.600609	-0.111471
0.528485	1.00382	-0.0101608	0.041866
0.526823	1.09355	5.22198	0.0696817
0.537088	1.0911	0.682099	-0.0218859
0.492842	0.949197	0.0422492	0.107413
0.511553	1.04196	-4.56948	-0.0645864
0.48348	0.936153	-1.18735	0.0167117
0.492554	0.939939	-0.246319	0.15258
0.520131	1.02334	1.12505	-0.0552276
0.519335	0.99581	2.82724	-0.117063
0.486973	0.983748	-73.5473	-0.039936
0.491817	0.990703	-0.103239	-0.0211069
0.482349	0.947239	-16.9818	0.00751634
0.563834	1.24053	-3.58593	-0.00801139
0.513935	0.971277	0.286306	-0.0344556
0.54781	1.25879	4.71037	-0.118108
0.488006	0.937057	-0.202717	0.0146454
0.511189	1.05908	0.560991	-0.0258359
0.493107	0.929505	-0.509213	-0.12154
0.444929	0.821957	-0.564498	0.0805549
0.498447	0.961188	-0.592857	-0.0693034
0.474376	0.921172	-0.840993	-0.0933158
0.517331	1.05304	0.533215	0.0219517
0.492825	0.860315	-0.584984	0.000108422
0.475934	0.923494	2.48785	-0.0609493
0.538089	1.09991	-0.490293	0.0116106
0.537734	1.14051	0.8448	0.182241
0.552382	1.15835	-138.986	0.021503
0.543924	1.09203	-0.520916	0.0737284
0.535821	1.00979	0.372472	-0.0336313
0.510097	1.01434	-2.40484	0.187905
0.503886	1.0429	6.0093	-0.157949
0.499536	0.988507	-0.194445	0.27674
0.499114	1.02346	0.975909	-0.0359853
0.493411	0.912939	-0.218396	-0.0540878
0.467376	0.910055	-0.0512001	-0.0931476
0.478196	0.959046	-3.6334	0.149883
0.499016	1.06553	0.727171	-0.0692264
0.550623	1.14371	1.8896	-0.115868
0.49519	0.98148	-0.60482	-0.0552861
0.530479	1.03672	-39.3173	-0.0315607
0.509708	0.993202	0.928946	-0.047245
0.571567	1.22952	2.66121	-0.104561
0.516686	1.04736	0.313023	0.0238569
0.441134	0.76178	-0.961337	-0.06778
0.524333	1.09908	2.09753	0.0539372
0.478085	0.907093	0.145499	0.141201
0.495169	0.960474	-2.50838	0.0956546
0.490297	0.889214	-0.10553	0.120192
0.483005	0.961555	1.25648	0.188017
0.511334	0.999874	6.80146	-0.101681
0.456985	0.835683	-1.49236	0.0991329
0.476893	1.01051	0.540596	-0.0529306
0.503003	0.940884	-6.94266	0.142493
0.511278	1.02252	0.609318	0.0304312
0.462818	0.90199	-1.53112	0.11454
0.504224	1.07545	4.73959	0.0915854
0.531162	1.04519	-0.0214861	0.102637
0.518375	1.05518	-4.61441	-0.00977569
0.471171	0.940923	-1.35689	0.0986309
0.497743	0.984933	2.71623	0.0944265
0.508441	1.0419	2.84216	-0.296806
0.447441	0.769721	-0.708948	-0.0666162
0.504026	0.966231	0.133344	-0.273404
0.46502	0.891107	-0.0892552	-0.0888174
0.426685	0.899568	4.59448	-0.107644
0.473711	0.970513	-0.437168	0.0249861
0.494702	1.025	3.59847	0.0485066
0.527891	1.00633	-0.539545	-0.0334799
0.537574	1.11847	-0.877842	-0.0565164
0.521083	1.10808	0.942941	0.0678377
0.537898	1.09981	0.840772	0.0278075
0.496799	0.936054	-5.39212	-0.197994
0.483756	0.933425	-0.168115	-0.167513
0.462549	0.884599	5.03056	-0.0598265
0.521918	1.08935	-2.59921	-0.0283281
0.497316	1.01609	-0.340299	-0.0796682
0.502171	1.08633	0.15772	0.0435702
0.482817	0.884559	-15.5936	-0.101866
0.45309	0.902956	1.82422	0.0881437
0.49886	0.998201	1.96335	-0.0421583
0.489562	0.950217	-1.16672	-0.0603058
0.543114	1.08611	0.572685	0.0487373
0.482371	0.943104	1.4864	-0.159396
0.485593	0.934646	-3.12185	0.0571774
0.52017	1.06746	0.0694769	0.0396623
0.468183	0.910836	-0.34236	-0.0232133
0.464135	0.846066	-0.551705	0.0241098
0.489511	0.93642	-0.534646	-0.0061701
0.485623	1.01281	0.104389	0.0839517
0.475469	0.885474	-0.444672	0.173494
0.497154	1.01509	-0.285761	-0.108765
0.47572	0.901	-1.26157	-0.0811041
0.507006	0.9406	-7.79398	0.0413005
0.49648	0.995061	0.700869	0.0352177
0.477766	0.939772	-1.30552	0.105193
0.489899	1.01976	0.314429	-0.00790233
0.499122	0.961237	-0.30619	-0.109621
0.500352	0.999834	0.61133	0.0192204
0.515227	0.993581	-6.04881	0.12191
0.437951	0.823364	-20.609	0.116173
0.46694	0.877394	-0.221452	0.150386
0.49959	1.01014	0.706386	-0.0042798
0.529253	1.10996	0.518095	0.171724
0.50784	0.975366	1.83472	0.0922803
0.494229	0.98986	0.0646163	-0.057065
0.497999	0.919235	-0.612051	0.0740315
0.439748	0.838909	-1.58032	-0.036575
0.533619	1.10988	0.978296	-0.0453206
0.504385	1.03335	-0.581758	0.033348
0.490808	0.952217	-1.38194	-0.083012
0.508724	1.00975	-0.193655	-0.144468
0.501642	1.0442	1.23588	0.0318222
0.493434	0.950323	-0.223192	0.0199439
0.486973	0.94147	-2.99044	-0.0525254
0.5044	1.0057	0.285298	0.0171463
0.488967	0.946083	-0.255875	0.0473207
0.575237	1.18685	1.54603	0.0690454
0.513673	1.02085	0.158916	-0.00744942
0.487496	1.00511	5.72921	0.0688944
0.483941	0.980696	-2.36641	-0.00214899
0.51887	1.13153	4.9253	0.106689
0.472993	0.96465	0.199252	-0.00548448
0.529715	1.05772	-0.1362	-0.0333603
0.478977	1.00557	-1.83835	-0.0910195
0.508201	1.04038	-0.0966937	-0.0412601
0.560792	1.2062	2.07776	-0.219024
0.454404	0.82336	-0.512907	0.0542827
0.51552	1.10226	-1.16741	-0.188631
0.493647	0.940858	-11.9916	-0.0625589
0.427761	0.792713	-13.3498	0.0294891
0.509411	1.02997	0.534647	-0.0646582
0.481194	0.972371	-2.50783	0.0650089
0.506122	1.03005	-1.53822	0.0875565
0.482669	0.925852	-0.692085	0.0140764
0.482126	0.936801	-1.83074	0.000509074
0.499144	1.05761	1.27796	-0.0930371
0.483174	0.996244	0.425068	0.302372
0.507791	0.975105	-1.90427	-0.0650869
0.506711	0.974811	-1.33708	0.139593
0.50956	1.11922	5.44822	-0.110324
0.517307	1.04209	0.749139	0.185129
0.486534	0.979231	3.63495	0.0755194
0.483515	0.978639	-0.601605	0.0800794
0.513387	1.07127	11.2094	0.00100467
0.516491	1.02091	0.673131	-0.101111
0.523238	1.02549	0.703777	0.0161567
0.500677	1.01596	0.271913	-0.107844
0.508234	1.02319	0.447789	-0.0125524
0.50686	0.966032	2.49876	0.228782
0.495172	1.02553	9.58628	0.0241004
0.487923	0.938385	0.127811	-0.0659163
0.476456	0.891131	-35.9677	-0.105355
0.557598	1.17093	4.44179	0.0189621
0.486722	1.05226	8.5598	0.0184225
0.462537	0.887632	-2.2617	-0.0725966
0.505431	1.05913	-0.261508	-0.0115025
0.568008	1.12975	1.29465	0.142767
0.49575	0.995251	-0.477568	-0.0157376
0.487533	1.00846	0.124643	0.0535081
0.440024	0.754266	-0.71422	0.160051
0.516778	1.09591	-0.991736	0.0505259
0.472161	0.890931	0.245589	0.000702846
0.532009	1.0693	1.29328	0.0858283
0.497239	0.998075	-0.363429	0.0431835
0.573425	1.18843	1.41437	0.0105406
0.478643	0.884564	-4.64827	-0.0834437
0.513685	0.992959	0.313574	-0.140833
0.463055	0.894121	-0.661059	0.165792
0.461932	0.946186	-0.0881839	-0.00663115
0.463599	0.940874	-0.877423	-0.0438198
0.473636	0.963584	0.372253	-0.0648104
0.501455	0.978985	0.737859	-0.0592906
0.496568	1.1022	6.77771	0.167338
0.496267	0.905032	-0.982784	-0.0448553
0.533205	1.1284	1.21062	-0.0284271
0.525635	1.118	-0.565076	0.103253
0.439901	0.816665	-0.384862	0.134487
0.544029	1.07977	0.337907	-0.111549
0.533109	1.21441	2.23275	-0.0892381
0.53141	1.01407	0.26258	0.0177844
0.512995	1.08328	23.7117	0.281646
0.491902	0.927391	-3.54982	-0.0111473
0.464731	0.878997	-0.908938	-0.0966148
0.492797	0.905384	-0.435525	0.125296
0.537797	1.11035	-1.31131	0.0233299
0.464225	0.951073	-9.06057	-0.0770809
0.503597	0.966922	-0.420384	0.0216731
0.489796	0.990537	-0.526894	0.0307873
0.491704	1.00177	0.471754	-0.0404954
0.528525	1.13251	-7.18857	-0.15957
0.465044	0.841316	-6.00602	0.102509
0.478351	0.919036	1.85311	-0.0128046
0.524332	1.12821	1.23044	-0.0664594
0.501573	0.951447	0.251151	0.147374
0.502074	0.993618	-0.290449	0.0169976
0.502498	0.95906	-3.07921	0.144218
0.526454	1.02713	-0.483647	0.0692397
0.477633	0.874133	-0.699857	0.0944416
0.445396	0.850679	0.855819	-0.00175937
0.478711	0.974948	-0.51967	-0.0172192
0.491144	1.06239	2.66737	-0.0471935
0.498891	1.01584	4.49521	-0.0657767
0.43565	0.881925	0.196388	0.0329578
0.492418	0.965999	-1.61173	-0.0620368
0.497094	1.00785	1.07245	0.0704922
0.468075	0.844234	0.0426664	-0.0221086
0.467834	0.875491	-0.471249	-0.047197
0.556725	1.18944	0.752812	-0.0275772
0.484126	0.89968	-4.83843	0.0272676
0.533265	1.0813	1.12453	-0.11473
0.527896	1.11486	56.5916	-0.0857257
0.533306	1.04429	1.396	-0.0521773
0.490892	0.937033	-24.9789	-0.0563476
0.464881	0.886222	-0.46066	0.102072
0.561534	1.18165	2.20879	-0.0185606
0.495501	0.914639	-1.01077	0.0202822
0.534755	1.05009	0.57689	-0.0585973
0.484872	0.854215	-1.73146	0.0393869
0.495171	0.987977	0.411077	-0.00732112
0.473585	0.911553	-27.9269	0.00803467
0.513866	1.08718	11.0311	0.00898247
0.488083	0.936669	-0.802735	0.0996783
0.509125	1.00481	-6.12994	0.109772
0.472236	0.884593	-0.249171	0.0206574
0.49142	0.934894	-35.7587	0.0155921
0.515812	0.980944	-0.0164434	-0.0942677
0.532957	0.996091	-0.165129	-0.053558
0.490183	0.933814	-0.570611	0.0289981
0.532106	1.13093	17.8979	-0.21997
0.491554	0.97353	0.686957	0.10672
0.543019	1.04006	-0.277844	0.107565
0.492045	0.987025	0.915028	-0.0484508
0.490746	1.00702	1.55036	-0.0544162
0.528933	1.087	0.524204	-0.0644729
0.512178	1.0336	0.161319	-0.292741
0.492359	0.942854	-1.85722	0.106618
0.523109	1.11427	-4.01849	0.105257
0.491825	0.903256	-2.59616	-0.0511506
0.481737	1.01155	0.258695	-0.0497411
0.491789	0.937541	-7.03758	0.140246
0.498929	1.02024	0.167563	-0.0982462
0.496661	0.932612	-0.0832244	0.00444709
0.515535	1.05216	1.72747	0.0325146
0.465531	0.885677	0.639452	-0.0140746
0.477099	1.01611	0.197462	0.0326174
0.486923	0.915606	-21.1703	-0.0991612
0.436242	0.795833	-1.39683	-0.0549445
0.5239	1.04891	1.47398	0.051507
0.543059	1.1241	0.963894	0.0052015
0.439826	0.821325	-1.06661	-0.0104594
0.503832	1.02254	0.355181	-0.00841731
0.505104	1.15251	8.09748	0.139195
0.518365	1.0698	1.98043	-0.035907
0.47519	0.939709	-1.30286	0.133307
0.496259	0.952676	-0.103558	-0.113109
0.520212	1.09516	1.15096	-0.168623
0.472451	0.93892	-0.903656	0.128445
0.496494	0.975341	-1.71697	-0.272498
0.502303	1.03838	1.00057	0.0388316
0.4803	0.913719	-0.653563	-0.144041
0.466579	0.910723	0.103399	0.0489589
0.49412	1.00827	-4.29843	0.00191103
0.486613	0.987404	1.36287	-0.0865439
0.535792	1.14129	-0.58383	-0.0186151
0.519971	1.00581	-0.163844	-0.152115
0.49079	0.948169	-1.48559	-0.013252
0.48694	1.07471	3.76797	0.0844846
0.467984	0.971796	119.312	-0.116738
0.468133	0.882674	-2.06807	0.0258504
0.51918	1.00887	-1.80204	-0.00177531
0.503548	0.978221	0.188167	0.151793
0.49276	1.00548	6.79841	0.00596639
0.473366	0.942215	-0.210319	-0.115472
0.52173	1.03778	-1.10678	0.139123
0.420823	0.780418	-1.11666	-0.205036
0.516491	1.01918	2.92753	0.0597977
0.537461	1.0673	0.454993	-0.0542779
0.472641	0.894808	-0.439016	0.108592
0.521062	1.10935	1.4374	-0.0551858
0.484125	1.02445	2.87511	0.118731
0.486589	0.928025	0.256303	-0.0565177
0.48205	0.957775	-1.1027	0.0573567
0.530449	1.18403	-2.40257	0.130835
0.48946	0.963337	4.29865	-0.020339
0.52837	1.0709	-1.70581	-0.0516563
0.472407	1.0079	4.81935	-0.0156285
0.467229	0.927877	-8.20393	-0.00887231
0.48761	1.02335	0.673052	-0.175578
0.501133	0.939206	-0.0445929	-0.179453
0.527028	1.10731	0.739609	0.0750869
0.492056	0.96569	0.447999	0.175696
0.479654	0.944672	0.583913	-0.0414534
0.495366	0.915508	-1.56962	-0.0654096
0.470842	0.923761	1.45975	-0.108752
0.460534	0.941845	0.971467	0.0609822
0.509478	1.01636	0.719697	0.0858723
0.527351	1.03848	-2.41502	0.0273942
0.51332	1.03995	-1.2117	0.0582912
0.527953	1.02087	-0.205075	-0.0707938
0.482796	0.8935	-0.211707	0.0296026
0.514985	1.01695	1.07512	-0.0303007
0.563598	1.21645	3.23677	0.112562
0.536196	0.999948	0.0580797	0.0552144
0.498365	0.99234	1.05289	0.0401074
0.515792	1.08365	0.407461	-0.0452422
0.467781	0.927103	-1.25002	0.0933314
0.492851	0.928834	-0.96512	-0.0622758
0.491389	0.946244	-0.0928582	0.0329832
0.53712	1.19004	3.22951	0.295013
0.468443	0.951189	0.707878	0.196289
0.482498	0.925384	1.06195	-0.143954
0.449104	0.808243	-1.91664	0.0532837
0.498525	0.980712	-2.67274	-0.0630166
0.4863	1.00565	1.50141	-0.15439
0.560188	1.19156	-3.90229	-0.0819788
0.448553	0.822735	-0.545112	-0.0517188
0.536347	1.15457	0.978299	-0.0502933
0.52409	1.09612	0.784641	0.0226899
0.497112	0.936981	0.267014	0.00669022
0.526554	1.13392	0.994554	-0.151153
0.450467	0.759827	-5.41186	0.0152185
0.482623	0.958656	-1.83593	-0.124175
0.508456	0.973091	0.1548	-0.0357755
0.561846	1.1293	0.34019	-0.0338518
0.543256	1.10585	-18.0745	-0.0523848
0.549026	1.11713	0.374206	0.0716159
0.553435	1.13847	0.322285	0.0966449
0.539431	1.15946	1.07654	-0.0347338
0.490712	1.03429	1.68815	-0.123193
0.52718	1.06516	-1.24315	0.0631672
0.477533	1.00789	22.4764	-0.0595666
0.457095	0.95659	-3.10058	0.00537143
0.505778	0.966174	-0.555633	0.0557926
